# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = MedianAgeDivorce_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = MedianAgeDivorce_3.data.R
# init = 2 (Default)
# random
#   seed = 2734688122
# output
#   file = MedianAgeDivorce_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bA,sigma
-43.9482,1,0.742088,2,3,0,45.5014,9.60581,-0.95423,1.55506
-44.151,0.917659,0.742088,2,3,0,45.1313,9.70719,-1.06463,1.32267
-45.3583,0.744314,0.742088,4,19,0,47.329,9.92259,-1.3487,1.51387
-44.119,0.975124,0.742088,3,7,0,45.6402,9.75083,-1.2358,1.46346
-43.9376,0.960017,0.742088,5,59,0,44.9099,9.70375,-0.966193,1.36824
-45.9711,0.657769,0.742088,2,3,0,47.1096,9.34878,-0.812031,1.38894
-46.7258,0.980787,0.742088,3,7,0,48.1163,9.57197,-1.41989,1.78126
-45.3927,0.981932,0.742088,5,55,0,47.1159,9.88465,-0.803955,1.34077
-46.1578,0.889527,0.742088,2,3,0,48.6671,9.47205,-1.45794,1.52634
-45.4092,0.930185,0.742088,2,3,0,47.4482,9.63739,-1.42811,1.51609
-44.4577,0.990688,0.742088,3,7,0,45.8763,9.78406,-0.834186,1.39082
-43.9719,1,0.742088,2,3,0,44.485,9.66409,-0.892832,1.41672
-43.8715,0.83401,0.742088,2,3,0,45.7661,9.70138,-1.15418,1.4
-45.1912,0.893473,0.742088,2,3,0,45.4744,9.65361,-0.884133,1.26673
-45.541,0.978508,0.742088,4,19,0,46.1734,9.55827,-0.899598,1.25412
-45.9,0.966798,0.742088,3,7,0,46.6913,9.54893,-0.743587,1.31231
-44.9955,1,0.742088,2,3,0,46.1792,9.77261,-1.34458,1.58685
-46.0503,0.944687,0.742088,2,3,0,47.0907,9.37067,-1.02953,1.28415
-45.1761,1,0.742088,2,3,0,46.5626,9.5534,-1.18957,1.27627
-46.1886,0.937456,0.742088,5,55,0,46.9374,9.56495,-0.620254,1.41062
-46.0902,0.985358,0.742088,2,3,0,46.9955,9.47404,-0.717941,1.3509
-45.6957,0.91707,0.742088,2,3,0,48.3531,9.82225,-1.43799,1.54819
-44.6724,0.95652,0.742088,3,7,0,47.0735,9.49067,-0.88347,1.37762
-44.8022,0.993055,0.742088,4,23,0,45.3444,9.94806,-1.00841,1.62847
-47.3236,0.82813,0.742088,2,3,0,47.8061,9.78814,-0.774285,1.93637
-47.3416,0.961751,0.742088,2,3,0,49.1017,9.48482,-0.782352,1.91969
-47.6802,0.869491,0.742088,3,15,0,51.7534,10.0651,-1.39374,1.33939
-45.8969,0.995996,0.742088,4,23,0,48.1354,9.38342,-1.36396,1.54655
-46.4875,0.967545,0.742088,3,7,0,47.4971,9.44606,-0.989351,1.8593
-45.1674,0.981954,0.742088,2,7,0,47.3835,9.99989,-0.845375,1.5008
-45.6537,0.971181,0.742088,3,7,0,46.7862,9.47598,-1.40118,1.48802
-45.1549,0.92297,0.742088,3,7,0,47.5081,9.937,-0.784607,1.45662
-45.6931,0.965142,0.742088,4,23,0,46.8685,10.0379,-0.824136,1.44214
-44.886,0.890418,0.742088,3,7,0,47.686,9.74322,-1.32949,1.59293
-44.014,0.813667,0.742088,1,3,0,47.9999,9.74179,-0.87553,1.44117
-44.0068,0.97144,0.742088,5,47,0,44.6418,9.7319,-1.17335,1.54962
-44.2201,0.861637,0.742088,1,3,0,45.8688,9.76511,-0.837051,1.52424
-46.2639,0.822599,0.742088,2,3,0,46.6935,10.0246,-0.692006,1.51525
-45.5361,0.986522,0.742088,2,3,0,47.4842,10.0465,-1.04558,1.66216
-44.8073,1,0.742088,2,3,0,45.6688,9.97938,-1.11858,1.57296
-45.4585,0.96384,0.742088,3,7,0,46.1743,9.3906,-1.02234,1.31883
-46.0149,0.94124,0.742088,3,15,0,47.3008,10.0626,-1.03753,1.72505
-43.8856,1,0.742088,2,3,0,45.8475,9.81052,-0.97121,1.50591
-45.0043,0.90521,0.742088,2,3,0,45.4818,9.89356,-0.82738,1.63694
-44.0746,1,0.742088,2,3,0,45.0907,9.60898,-0.904863,1.56101
-44.2752,0.929607,0.742088,2,3,0,45.0624,9.87439,-0.921197,1.54359
-43.79,0.995388,0.742088,2,3,0,44.3818,9.80695,-1.05003,1.4627
-45.218,0.788033,0.742088,2,3,0,46.1805,9.87843,-0.738815,1.43868
-46.7536,0.735876,0.742088,3,7,0,48.705,9.95024,-1.19456,1.22808
-45.0609,1,0.742088,3,15,0,47.6722,9.67538,-1.30213,1.66077
-43.9333,0.992778,0.742088,3,15,0,45.0544,9.73119,-1.18547,1.50795
-44.4032,0.74935,0.742088,2,3,0,50.1888,9.65125,-0.810517,1.41182
-44.5173,0.966426,0.742088,3,7,0,45.3546,9.79349,-1.26925,1.561
-47.7587,0.723002,0.742088,2,3,0,48.3112,10.1979,-0.974141,1.83453
-46.3765,0.981406,0.742088,4,27,0,48.5693,10.1842,-1.03106,1.58191
-46.866,0.971848,0.742088,2,7,0,47.6702,10.1818,-0.839726,1.64692
-43.6949,0.97492,0.742088,3,7,0,46.9465,9.66904,-1.05016,1.51618
-44.048,0.966324,0.742088,2,3,0,44.0963,9.6667,-1.17111,1.5665
-44.6049,0.826129,0.742088,1,3,0,46.5012,9.47416,-0.843717,1.50427
-44.3493,0.996316,0.742088,3,11,0,45.1373,9.86388,-1.21759,1.47628
-44.0647,0.989183,0.742088,2,7,0,44.5942,9.51104,-0.966452,1.45549
-45.0536,0.87846,0.742088,2,7,0,45.3742,10.0117,-1.06005,1.60502
# 
#  Elapsed Time: 0.057501 seconds (Warm-up)
#                0.070653 seconds (Sampling)
#                0.128154 seconds (Total)
# 
