# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = MedianAgeDivorce_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 4
# data
#   file = MedianAgeDivorce_4.data.R
# init = 2 (Default)
# random
#   seed = 592096659
# output
#   file = MedianAgeDivorce_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bA,sigma,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15,mu.16,mu.17,mu.18,mu.19,mu.20,mu.21,mu.22,mu.23,mu.24,mu.25,mu.26,mu.27,mu.28,mu.29,mu.30,mu.31,mu.32,mu.33,mu.34,mu.35,mu.36,mu.37,mu.38,mu.39,mu.40,mu.41,mu.42,mu.43,mu.44,mu.45,mu.46,mu.47,mu.48,mu.49,mu.50
-43.5459,0.997502,0.808854,2,3,0,43.5929,9.60648,-0.879443,1.43151,10.2696,10.3575,9.82986,11.149,8.95042,9.91781,8.24686,9.12631,6.40003,9.3022,9.74192,8.86248,12.1164,8.77453,9.91781,10.1816,10.5334,10.7093,9.74192,9.3022,8.5107,7.45537,9.3022,9.39014,9.82986,10.0058,9.91781,10.1816,8.95042,8.15892,9.82986,7.54331,9.91781,10.2696,9.39014,11.0611,9.65397,8.68659,7.7192,9.3022,10.0058,10.3575,10.3575,12.0285,8.86248,9.3022,9.74192,10.5334,9.39014,11.237
-43.7477,0.971053,0.808854,2,3,0,43.8955,9.53305,-0.804602,1.46663,10.1397,10.2202,9.73742,10.9443,8.93282,9.81788,8.28914,9.09374,6.59948,9.25466,9.65696,8.85236,11.8294,8.7719,9.81788,10.0593,10.3811,10.542,9.65696,9.25466,8.53052,7.565,9.25466,9.33512,9.73742,9.89834,9.81788,10.0593,8.93282,8.20868,9.73742,7.64546,9.81788,10.1397,9.33512,10.8639,9.5765,8.69144,7.80638,9.25466,9.89834,10.2202,10.2202,11.7489,8.85236,9.25466,9.65696,10.3811,9.33512,11.0248
-43.7981,0.848054,0.808854,1,3,0,45.1564,9.81395,-0.905693,1.54481,10.4968,10.5874,10.044,11.4025,9.13831,10.1346,8.41375,9.31945,6.5118,9.50058,9.95343,9.04774,12.3988,8.95717,10.1346,10.4063,10.7686,10.9497,9.95343,9.50058,8.68546,7.59863,9.50058,9.59115,10.044,10.2251,10.1346,10.4063,9.13831,8.32318,10.044,7.6892,10.1346,10.4968,9.59115,11.312,9.86286,8.8666,7.87034,9.50058,10.2251,10.5874,10.5874,12.3082,9.04774,9.50058,9.95343,10.7686,9.59115,11.4931
-45.0543,0.795028,0.808854,2,3,0,46.1967,9.92932,-0.674177,1.65059,10.4376,10.5051,10.1006,11.1118,9.42638,10.168,8.88704,9.56121,7.47127,9.69605,10.0331,9.35896,11.8534,9.29154,10.168,10.3702,10.6399,10.7747,10.0331,9.69605,9.08929,8.28028,9.69605,9.76347,10.1006,10.2354,10.168,10.3702,9.42638,8.81962,10.1006,8.3477,10.168,10.4376,9.76347,11.0444,9.96572,9.22413,8.48253,9.69605,10.2354,10.5051,10.5051,11.786,9.35896,9.69605,10.0331,10.6399,9.76347,11.1792
-44.4266,0.900818,0.808854,3,15,0,47.0653,9.66196,-0.833967,1.69591,10.2908,10.3742,9.87379,11.1247,9.03982,9.95719,8.37265,9.20662,6.62132,9.37341,9.79039,8.95643,12.0421,8.87303,9.95719,10.2074,10.541,10.7078,9.79039,9.37341,8.62284,7.62208,9.37341,9.45681,9.87379,10.0406,9.95719,10.2074,9.03982,8.28925,9.87379,7.70548,9.95719,10.2908,9.45681,11.0413,9.707,8.78963,7.87227,9.37341,10.0406,10.3742,10.3742,11.9587,8.95643,9.37341,9.79039,10.541,9.45681,11.2081
-43.6811,0.906466,0.808854,2,3,0,45.7733,9.56049,-0.823356,1.42256,10.1813,10.2636,9.76962,11.0047,8.94627,9.85196,8.28758,9.11094,6.55853,9.27561,9.68729,8.86393,11.9104,8.7816,9.85196,10.099,10.4283,10.593,9.68729,9.27561,8.53459,7.54656,9.27561,9.35795,9.76962,9.9343,9.85196,10.099,8.94627,8.20525,9.76962,7.6289,9.85196,10.1813,9.35795,10.9223,9.60495,8.69926,7.79357,9.27561,9.9343,10.2636,10.2636,11.828,8.86393,9.27561,9.68729,10.4283,9.35795,11.087
-43.5034,0.787732,0.808854,2,3,0,45.9212,9.67969,-0.908531,1.48384,10.3647,10.4556,9.91046,11.2733,9.00193,10.0013,8.2751,9.18363,6.36719,9.36534,9.81961,8.91107,12.2726,8.82022,10.0013,10.2739,10.6373,10.819,9.81961,9.36534,8.54766,7.45743,9.36534,9.45619,9.91046,10.0922,10.0013,10.2739,9.00193,8.18425,9.91046,7.54828,10.0013,10.3647,9.45619,11.1824,9.72875,8.72937,7.72998,9.36534,10.0922,10.4556,10.4556,12.1818,8.91107,9.36534,9.81961,10.6373,9.45619,11.3641
-44.3718,0.913819,0.808854,2,3,0,44.4462,9.94526,-0.949789,1.49646,10.6614,10.7564,10.1865,11.6112,9.23672,10.2815,8.47689,9.42668,6.48233,9.61664,10.0915,9.14174,12.656,9.04676,10.2815,10.5664,10.9463,11.1363,10.0915,9.61664,8.76183,7.62208,9.61664,9.71162,10.1865,10.3765,10.2815,10.5664,9.23672,8.38191,10.1865,7.71706,10.2815,10.6614,9.71162,11.5162,9.99655,8.95178,7.90702,9.61664,10.3765,10.7564,10.7564,12.561,9.14174,9.61664,10.0915,10.9463,9.71162,11.7062
-45.1334,0.928262,0.808854,2,3,0,45.6911,9.45761,-0.640962,1.39163,9.94089,10.005,9.62041,10.5819,8.97945,9.68451,8.46668,9.10764,7.12066,9.23583,9.55632,8.91535,11.2869,8.85126,9.68451,9.8768,10.1332,10.2614,9.55632,9.23583,8.65897,7.88981,9.23583,9.29993,9.62041,9.7486,9.68451,9.8768,8.97945,8.40258,9.62041,7.95391,9.68451,9.94089,9.29993,10.5178,9.49222,8.78716,8.0821,9.23583,9.7486,10.005,10.005,11.2228,8.91535,9.23583,9.55632,10.1332,9.29993,10.646
-45.9671,0.967783,0.808854,4,27,0,46.9926,9.90952,-0.763131,1.82505,10.4849,10.5612,10.1034,11.2481,9.34023,10.1797,8.72972,9.49286,7.12715,9.64548,10.027,9.26392,12.0875,9.1876,10.1797,10.4086,10.7139,10.8665,10.027,9.64548,8.95866,8.04291,9.64548,9.72179,10.1034,10.256,10.1797,10.4086,9.34023,8.65341,10.1034,8.11922,10.1797,10.4849,9.72179,11.1717,9.95073,9.11129,8.27185,9.64548,10.256,10.5612,10.5612,12.0112,9.26392,9.64548,10.027,10.7139,9.72179,11.3244
-43.6326,1,0.808854,2,3,0,45.76,9.65802,-0.800409,1.54759,10.2615,10.3416,9.86132,11.0619,9.06091,9.94136,8.42059,9.221,6.73973,9.38108,9.78128,8.98087,11.9424,8.90083,9.94136,10.1815,10.5016,10.6617,9.78128,9.38108,8.66071,7.70022,9.38108,9.46112,9.86132,10.0214,9.94136,10.1815,9.06091,8.34055,9.86132,7.78026,9.94136,10.2615,9.46112,10.9819,9.70124,8.82079,7.94034,9.38108,10.0214,10.3416,10.3416,11.8623,8.98087,9.38108,9.78128,10.5016,9.46112,11.142
-43.6295,0.94004,0.808854,1,3,0,44.4149,9.74648,-0.927258,1.4164,10.4456,10.5384,9.98201,11.3729,9.05475,10.0747,8.31294,9.2402,6.3657,9.42565,9.88928,8.96202,12.3929,8.8693,10.0747,10.3529,10.7238,10.9093,9.88928,9.42565,8.59112,7.47841,9.42565,9.51838,9.98201,10.1675,10.0747,10.3529,9.05475,8.22022,9.98201,7.57114,10.0747,10.4456,9.51838,11.2802,9.79656,8.77657,7.75659,9.42565,10.1675,10.5384,10.5384,12.3002,8.96202,9.42565,9.88928,10.7238,9.51838,11.4656
-45.6859,0.632082,0.808854,2,3,0,47.1695,10.0265,-0.660347,1.40427,10.5244,10.5905,10.1943,11.1848,9.53391,10.2603,9.00563,9.66598,7.6189,9.79805,10.1282,9.46787,11.9112,9.40184,10.2603,10.4584,10.7225,10.8546,10.1282,9.79805,9.20374,8.41132,9.79805,9.86408,10.1943,10.3263,10.2603,10.4584,9.53391,8.9396,10.1943,8.47735,10.2603,10.5244,9.86408,11.1187,10.0622,9.33581,8.60942,9.79805,10.3263,10.5905,10.5905,11.8451,9.46787,9.79805,10.1282,10.7225,9.86408,11.2508
-43.7864,1,0.808854,2,3,0,45.7981,9.78196,-0.96759,1.45399,10.5115,10.6083,10.0277,11.4791,9.06014,10.1245,8.28607,9.25366,6.25413,9.44718,9.93097,8.96338,12.5435,8.86662,10.1245,10.4148,10.8018,10.9953,9.93097,9.44718,8.57635,7.41524,9.44718,9.54394,10.0277,10.2212,10.1245,10.4148,9.06014,8.18931,10.0277,7.512,10.1245,10.5115,9.54394,11.3824,9.83421,8.76986,7.70552,9.44718,10.2212,10.6083,10.6083,12.4467,8.96338,9.44718,9.93097,10.8018,9.54394,11.5759
-44.2944,0.851816,0.808854,2,3,0,45.3394,9.90947,-0.728746,1.44813,10.4589,10.5318,10.0946,11.1877,9.36582,10.1674,8.78283,9.51157,7.25246,9.65732,10.0217,9.29295,11.9893,9.22008,10.1674,10.3861,10.6776,10.8233,10.0217,9.65732,9.00145,8.12696,9.65732,9.7302,10.0946,10.2403,10.1674,10.3861,9.36582,8.70995,10.0946,8.19983,10.1674,10.4589,9.7302,11.1148,9.94882,9.1472,8.34558,9.65732,10.2403,10.5318,10.5318,11.9164,9.29295,9.65732,10.0217,10.6776,9.7302,11.2606
-44.7029,0.907662,0.808854,1,1,0,44.7958,9.93278,-0.699855,1.40894,10.4605,10.5305,10.1105,11.1603,9.41069,10.1805,8.85081,9.55066,7.38111,9.69063,10.0406,9.34071,11.9302,9.27072,10.1805,10.3905,10.6704,10.8104,10.0406,9.69063,9.06076,8.22094,9.69063,9.76062,10.1105,10.2505,10.1805,10.3905,9.41069,8.78082,10.1105,8.29092,10.1805,10.4605,9.76062,11.0903,9.97058,9.20074,8.4309,9.69063,10.2505,10.5305,10.5305,11.8602,9.34071,9.69063,10.0406,10.6704,9.76062,11.2303
-45.8952,0.903262,0.808854,2,7,0,46.1581,9.27743,-0.933573,1.67657,9.98135,10.0747,9.51456,10.9149,8.58099,9.60792,7.83413,8.7677,5.87362,8.95442,9.4212,8.48763,11.9418,8.39427,9.60792,9.88799,10.2614,10.4481,9.4212,8.95442,8.1142,6.99391,8.95442,9.04777,9.51456,9.70127,9.60792,9.88799,8.58099,7.74077,9.51456,7.08727,9.60792,9.98135,9.04777,10.8216,9.32784,8.30091,7.27398,8.95442,9.70127,10.0747,10.0747,11.8485,8.48763,8.95442,9.4212,10.2614,9.04777,11.0083
-45.7035,0.978261,0.808854,4,19,0,47.4752,9.54476,-1.12742,1.69504,10.3948,10.5076,9.83112,11.5222,8.7037,9.94386,7.80177,8.92919,5.4342,9.15467,9.71838,8.59096,12.7624,8.47822,9.94386,10.2821,10.7331,10.9585,9.71838,9.15467,8.14,6.7871,9.15467,9.26741,9.83112,10.0566,9.94386,10.2821,8.7037,7.68903,9.83112,6.89984,9.94386,10.3948,9.26741,11.4095,9.60564,8.36548,7.12532,9.15467,10.0566,10.5076,10.5076,12.6497,8.59096,9.15467,9.71838,10.7331,9.26741,11.635
-45.5305,1,0.808854,1,1,0,45.8729,9.56476,-1.11145,1.69418,10.4028,10.5139,9.84707,11.5142,8.73561,9.95821,7.84645,8.9579,5.5124,9.18019,9.73592,8.62447,12.7368,8.51332,9.95821,10.2916,10.7362,10.9585,9.73592,9.18019,8.17989,6.84614,9.18019,9.29134,9.84707,10.0694,9.95821,10.2916,8.73561,7.73531,9.84707,6.95729,9.95821,10.4028,9.29134,11.4031,9.62478,8.40218,7.17958,9.18019,10.0694,10.5139,10.5139,12.6257,8.62447,9.18019,9.73592,10.7362,9.29134,11.6254
-44.7872,0.98167,0.808854,3,15,0,46.1277,9.48178,-0.880646,1.69263,10.1458,10.2339,9.70547,11.0264,8.82482,9.79353,8.1203,9.00095,6.27095,9.17708,9.6174,8.73676,11.9951,8.64869,9.79353,10.0577,10.41,10.5861,9.6174,9.17708,8.3845,7.32772,9.17708,9.26514,9.70547,9.8816,9.79353,10.0577,8.82482,8.03224,9.70547,7.41579,9.79353,10.1458,9.26514,10.9384,9.52934,8.56063,7.59192,9.17708,9.8816,10.2339,10.2339,11.9071,8.73676,9.17708,9.6174,10.41,9.26514,11.1145
-44.5394,0.994558,0.808854,3,11,0,45.402,9.91004,-0.896805,1.34017,10.5862,10.6759,10.1378,11.483,9.24102,10.2275,8.52358,9.42038,6.64029,9.59974,10.0481,9.15134,12.4695,9.06166,10.2275,10.4965,10.8553,11.0346,10.0481,9.59974,8.79262,7.71645,9.59974,9.68943,10.1378,10.3172,10.2275,10.4965,9.24102,8.4339,10.1378,7.80613,10.2275,10.5862,9.68943,11.3934,9.95847,8.97198,7.9855,9.59974,10.3172,10.6759,10.6759,12.3798,9.15134,9.59974,10.0481,10.8553,9.68943,11.5727
-43.8072,1,0.808854,2,3,0,44.3956,9.8156,-0.899425,1.39029,10.4938,10.5837,10.0441,11.3932,9.14463,10.134,8.42509,9.32452,6.5363,9.5044,9.95412,9.05469,12.3826,8.96475,10.134,10.4038,10.7636,10.9435,9.95412,9.5044,8.69492,7.61561,9.5044,9.59435,10.0441,10.2239,10.134,10.4038,9.14463,8.33515,10.0441,7.70555,10.134,10.4938,9.59435,11.3033,9.86417,8.87481,7.88544,9.5044,10.2239,10.5837,10.5837,12.2926,9.05469,9.5044,9.95412,10.7636,9.59435,11.4831
-43.7422,0.883107,0.808854,2,3,0,45.0342,9.76392,-0.853992,1.57258,10.4078,10.4932,9.98084,11.2618,9.12684,10.0662,8.44365,9.29764,6.65026,9.46844,9.89544,9.04144,12.2012,8.95604,10.0662,10.3224,10.664,10.8348,9.89544,9.46844,8.69985,7.67506,9.46844,9.55384,9.98084,10.1516,10.0662,10.3224,9.12684,8.35825,9.98084,7.76045,10.0662,10.4078,9.55384,11.1764,9.81004,8.87065,7.93125,9.46844,10.1516,10.4932,10.4932,12.1158,9.04144,9.46844,9.89544,10.664,9.55384,11.3472
-47.031,0.777506,0.808854,2,3,0,47.1183,9.30975,-1.17502,1.46067,10.1957,10.3132,9.60821,11.3707,8.43319,9.72571,7.49317,8.66819,5.02563,8.9032,9.4907,8.31569,12.6633,8.19818,9.72571,10.0782,10.5482,10.7832,9.4907,8.9032,7.84568,6.43566,8.9032,9.0207,9.60821,9.84321,9.72571,10.0782,8.43319,7.37567,9.60821,6.55316,9.72571,10.1957,9.0207,11.2532,9.3732,8.08068,6.78816,8.9032,9.84321,10.3132,10.3132,12.5458,8.31569,8.9032,9.4907,10.5482,9.0207,11.4882
-46.2802,1,0.808854,2,3,0,47.2246,9.29951,-1.10852,1.52239,10.1353,10.2462,9.58108,11.2439,8.47256,9.69193,7.58574,8.69426,5.25785,8.91596,9.47022,8.3617,12.4632,8.25085,9.69193,10.0245,10.4679,10.6896,9.47022,8.91596,7.9183,6.58807,8.91596,9.02682,9.58108,9.80278,9.69193,10.0245,8.47256,7.47489,9.58108,6.69892,9.69193,10.1353,9.02682,11.133,9.35937,8.14,6.92063,8.91596,9.80278,10.2462,10.2462,12.3524,8.3617,8.91596,9.47022,10.4679,9.02682,11.3547
-46.1303,0.990274,0.808854,4,19,0,47.6849,9.72374,-1.08376,1.81036,10.5409,10.6493,9.99902,11.6247,8.91525,10.1074,8.04824,9.13201,5.77234,9.34876,9.89064,8.80688,12.8168,8.6985,10.1074,10.4325,10.866,11.0828,9.89064,9.34876,8.37337,7.07285,9.34876,9.45714,9.99902,10.2158,10.1074,10.4325,8.91525,7.93986,9.99902,7.18123,10.1074,10.5409,9.45714,11.5163,9.78227,8.59012,7.39798,9.34876,10.2158,10.6493,10.6493,12.7084,8.80688,9.34876,9.89064,10.866,9.45714,11.733
-47.8285,0.887501,0.808854,2,3,0,48.9568,9.76725,-1.34661,1.66071,10.7826,10.9173,10.1093,12.1292,8.76268,10.244,7.6854,9.03201,4.85752,9.30133,9.97463,8.62802,13.6105,8.49336,10.244,10.6479,11.1866,11.4559,9.97463,9.30133,8.08938,6.47345,9.30133,9.43599,10.1093,10.3786,10.244,10.6479,8.76268,7.55074,10.1093,6.60811,10.244,10.7826,9.43599,11.9945,9.83997,8.3587,6.87743,9.30133,10.3786,10.9173,10.9173,13.4758,8.62802,9.30133,9.97463,11.1866,9.43599,12.2639
-46.5124,0.966823,0.808854,4,23,0,49.8447,10.1684,-0.814956,1.71053,10.7829,10.8644,10.3754,11.5979,9.56048,10.4569,8.90851,9.72347,7.19711,9.88646,10.2939,9.47898,12.4943,9.39749,10.4569,10.7014,11.0274,11.1904,10.2939,9.88646,9.153,8.17505,9.88646,9.96795,10.3754,10.5384,10.4569,10.7014,9.56048,8.82702,10.3754,8.25655,10.4569,10.7829,9.96795,11.5164,10.2124,9.31599,8.41954,9.88646,10.5384,10.8644,10.8644,12.4128,9.47898,9.88646,10.2939,11.0274,9.96795,11.6794
-47.6101,0.802284,0.808854,2,7,0,50.2343,9.35495,-0.465782,1.75854,9.70615,9.75273,9.47326,10.1719,9.00747,9.51983,8.63485,9.10063,7.65671,9.19379,9.42668,8.9609,10.6843,8.91432,9.51983,9.65957,9.84588,9.93904,9.42668,9.19379,8.77458,8.21564,9.19379,9.24036,9.47326,9.56641,9.51983,9.65957,9.00747,8.58827,9.47326,8.26222,9.51983,9.70615,9.24036,10.1254,9.3801,8.86774,8.35538,9.19379,9.56641,9.75273,9.75273,10.6377,8.9609,9.19379,9.42668,9.84588,9.24036,10.2185
-45.6866,0.896203,0.808854,6,71,0,49.6457,9.98588,-0.944843,1.74617,10.6983,10.7928,10.2259,11.6431,9.28103,10.3204,8.52515,9.46999,6.54098,9.65896,10.1314,9.18654,12.6825,9.09206,10.3204,10.6038,10.9817,11.1707,10.1314,9.65896,8.8086,7.67479,9.65896,9.75345,10.2259,10.4148,10.3204,10.6038,9.28103,8.43067,10.2259,7.76928,10.3204,10.6983,9.75345,11.5486,10.0369,8.99757,7.95825,9.65896,10.4148,10.7928,10.7928,12.588,9.18654,9.65896,10.1314,10.9817,9.75345,11.7376
-43.5763,1,0.808854,2,3,0,45.5433,9.61773,-0.919695,1.47142,10.3112,10.4032,9.85134,11.2309,8.93164,9.94331,8.19589,9.11558,6.26453,9.29952,9.75937,8.83967,12.2425,8.7477,9.94331,10.2192,10.5871,10.771,9.75937,9.29952,8.47179,7.36816,9.29952,9.39149,9.85134,10.0353,9.94331,10.2192,8.93164,8.10392,9.85134,7.46013,9.94331,10.3112,9.39149,11.1389,9.6674,8.65573,7.64407,9.29952,10.0353,10.4032,10.4032,12.1506,8.83967,9.29952,9.75937,10.5871,9.39149,11.3228
-43.8524,0.979107,0.808854,2,7,0,43.9666,9.59653,-0.85598,1.59114,10.2419,10.3275,9.81395,11.0979,8.95797,9.89955,8.27319,9.12917,6.47563,9.30036,9.72835,8.87237,12.0395,8.78678,9.89955,10.1563,10.4987,10.6699,9.72835,9.30036,8.52998,7.50281,9.30036,9.38596,9.81395,9.98515,9.89955,10.1563,8.95797,8.18759,9.81395,7.5884,9.89955,10.2419,9.38596,11.0123,9.64275,8.70118,7.7596,9.30036,9.98515,10.3275,10.3275,11.9539,8.87237,9.30036,9.72835,10.4987,9.38596,11.1835
-43.7649,0.988199,0.808854,2,7,0,44.2676,9.80752,-0.935245,1.42726,10.5127,10.6062,10.0451,11.4479,9.10982,10.1386,8.36163,9.29687,6.39761,9.48392,9.95155,9.0163,12.4767,8.92278,10.1386,10.4192,10.7933,10.9803,9.95155,9.48392,8.6422,7.51991,9.48392,9.57745,10.0451,10.2321,10.1386,10.4192,9.10982,8.2681,10.0451,7.61343,10.1386,10.5127,9.57745,11.3544,9.85802,8.82925,7.80048,9.48392,10.2321,10.6062,10.6062,12.3832,9.0163,9.48392,9.95155,10.7933,9.57745,11.5415
-43.7952,0.989017,0.808854,3,11,0,44.0972,9.85289,-0.836603,1.51708,10.4837,10.5673,10.0654,11.3203,9.22878,10.149,8.5595,9.3961,6.80263,9.56342,9.98172,9.14512,12.2406,9.06146,10.149,10.4,10.7347,10.902,9.98172,9.56342,8.81048,7.80656,9.56342,9.64708,10.0654,10.2327,10.149,10.4,9.22878,8.47584,10.0654,7.89022,10.149,10.4837,9.64708,11.2366,9.89806,8.9778,8.05754,9.56342,10.2327,10.5673,10.5673,12.1569,9.14512,9.56342,9.98172,10.7347,9.64708,11.4039
-44.8415,0.886918,0.808854,2,3,0,45.2247,9.96703,-0.692638,1.44257,10.4893,10.5585,10.143,11.1819,9.45032,10.2122,8.89621,9.58885,7.44167,9.72737,10.0737,9.38106,11.9438,9.31179,10.2122,10.42,10.6971,10.8356,10.0737,9.72737,9.104,8.27283,9.72737,9.79664,10.143,10.2815,10.2122,10.42,9.45032,8.82695,10.143,8.3421,10.2122,10.4893,9.79664,11.1127,10.0044,9.24253,8.48063,9.72737,10.2815,10.5585,10.5585,11.8746,9.38106,9.72737,10.0737,10.6971,9.79664,11.2512
-43.9993,0.960932,0.808854,3,15,0,45.564,9.59992,-0.774438,1.34881,10.1838,10.2613,9.79663,10.9583,9.02219,9.87407,8.40264,9.17708,6.77632,9.33196,9.71918,8.94475,11.8102,8.8673,9.87407,10.1064,10.4162,10.5711,9.71918,9.33196,8.63497,7.70565,9.33196,9.40941,9.79663,9.95151,9.87407,10.1064,9.02219,8.3252,9.79663,7.78309,9.87407,10.1838,9.40941,10.8808,9.64174,8.78986,7.93798,9.33196,9.95151,10.2613,10.2613,11.7327,8.94475,9.33196,9.71918,10.4162,9.40941,11.0357
-44.6436,0.903682,0.808854,2,3,0,45.3664,9.77829,-0.924312,1.27624,10.4752,10.5677,10.0131,11.3995,9.08876,10.1055,8.34931,9.27362,6.40825,9.45848,9.92064,8.99632,12.4163,8.90389,10.1055,10.3828,10.7525,10.9374,9.92064,9.45848,8.6266,7.51743,9.45848,9.55091,10.0131,10.1979,10.1055,10.3828,9.08876,8.25688,10.0131,7.60986,10.1055,10.4752,9.55091,11.3071,9.82821,8.81146,7.79472,9.45848,10.1979,10.5677,10.5677,12.3238,8.99632,9.45848,9.92064,10.7525,9.55091,11.492
-48.2079,0.546478,0.808854,2,7,0,49.5339,9.85876,-0.48344,1.94028,10.2233,10.2716,9.98155,10.7067,9.49811,10.0299,9.11136,9.5948,8.09613,9.69149,9.93321,9.44977,11.2385,9.40142,10.0299,10.1749,10.3683,10.465,9.93321,9.69149,9.25639,8.67626,9.69149,9.73983,9.98155,10.0782,10.0299,10.1749,9.49811,9.06302,9.98155,8.72461,10.0299,10.2233,9.73983,10.6584,9.88486,9.35308,8.82129,9.69149,10.0782,10.2716,10.2716,11.1902,9.44977,9.69149,9.93321,10.3683,9.73983,10.7551
-46.1744,0.968758,0.808854,3,7,0,50.9897,9.34282,-1.03521,1.34095,10.1234,10.2269,9.60577,11.1586,8.57056,9.70929,7.7424,8.7776,5.56846,8.98464,9.50225,8.46704,12.2973,8.36352,9.70929,10.0198,10.4339,10.641,9.50225,8.98464,8.05296,6.81071,8.98464,9.08816,9.60577,9.81281,9.70929,10.0198,8.57056,7.63888,9.60577,6.91423,9.70929,10.1234,9.08816,11.0551,9.39873,8.26,7.12127,8.98464,9.81281,10.2269,10.2269,12.1938,8.46704,8.98464,9.50225,10.4339,9.08816,11.2621
-46.5613,0.808251,0.808854,2,3,0,48.5763,10.1803,-0.681847,1.56336,10.6944,10.7626,10.3535,11.3763,9.67166,10.4217,9.12618,9.80803,7.6943,9.9444,10.2853,9.60347,12.1263,9.53529,10.4217,10.6262,10.899,11.0354,10.2853,9.9444,9.33074,8.51252,9.9444,10.0126,10.3535,10.4899,10.4217,10.6262,9.67166,9.058,10.3535,8.5807,10.4217,10.6944,10.0126,11.3081,10.2171,9.46711,8.71707,9.9444,10.4899,10.7626,10.7626,12.0581,9.60347,9.9444,10.2853,10.899,10.0126,11.4445
-45.2333,0.856976,0.808854,2,3,0,49.684,9.83545,-1.07425,1.67884,10.6454,10.7529,10.1083,11.7197,9.03406,10.2157,8.17465,9.24891,5.91872,9.46376,10.0009,8.92663,12.9014,8.8192,10.2157,10.538,10.9677,11.1826,10.0009,9.46376,8.49693,7.20782,9.46376,9.57118,10.1083,10.3232,10.2157,10.538,9.03406,8.06723,10.1083,7.31525,10.2157,10.6454,9.57118,11.6123,9.89346,8.71178,7.5301,9.46376,10.3232,10.7529,10.7529,12.7939,8.92663,9.46376,10.0009,10.9677,9.57118,11.8271
-46.4552,0.85936,0.808854,5,43,0,47.9891,9.51567,-0.462545,1.47786,9.86443,9.91069,9.63316,10.327,9.17062,9.67942,8.80058,9.26312,7.82924,9.35563,9.58691,9.12436,10.8358,9.07811,9.67942,9.81818,10.0032,10.0957,9.58691,9.35563,8.93934,8.38429,9.35563,9.40189,9.63316,9.72567,9.67942,9.81818,9.17062,8.75433,9.63316,8.43054,9.67942,9.86443,9.40189,10.2807,9.54065,9.03185,8.52305,9.35563,9.72567,9.91069,9.91069,10.7895,9.12436,9.35563,9.58691,10.0032,9.40189,10.3732
-44.9899,0.997879,0.808854,5,35,0,47.3208,9.72492,-0.906541,1.23955,10.4084,10.4991,9.95518,11.315,9.04864,10.0458,8.3234,9.22994,6.41967,9.41125,9.86452,8.95798,12.3122,8.86733,10.0458,10.3178,10.6804,10.8617,9.86452,9.41125,8.59536,7.50752,9.41125,9.50191,9.95518,10.1365,10.0458,10.3178,9.04864,8.23275,9.95518,7.59817,10.0458,10.4084,9.50191,11.2243,9.77387,8.77667,7.77948,9.41125,10.1365,10.4991,10.4991,12.2215,8.95798,9.41125,9.86452,10.6804,9.50191,11.4056
-44.729,0.774335,0.808854,3,11,0,47.4939,9.78239,-0.787456,1.72128,10.3761,10.4549,9.9824,11.1636,9.19494,10.0611,8.56498,9.35243,6.91132,9.50993,9.90365,9.1162,12.0298,9.03745,10.0611,10.2974,10.6124,10.7699,9.90365,9.50993,8.80122,7.85627,9.50993,9.58867,9.9824,10.1399,10.0611,10.2974,9.19494,8.48623,9.9824,7.93501,10.0611,10.3761,9.58867,11.0848,9.82491,8.95871,8.0925,9.50993,10.1399,10.4549,10.4549,11.951,9.1162,9.50993,9.90365,10.6124,9.58867,11.2423
-46.5025,0.883381,0.808854,2,7,0,47.3293,9.68907,-0.537582,1.29723,10.0944,10.1482,9.82562,10.632,9.28804,9.87938,8.85797,9.39555,7.72905,9.50307,9.77186,9.23428,11.2233,9.18052,9.87938,10.0407,10.2557,10.3632,9.77186,9.50307,9.01925,8.37415,9.50307,9.55683,9.82562,9.93314,9.87938,10.0407,9.28804,8.80421,9.82562,8.42791,9.87938,10.0944,9.55683,10.5782,9.7181,9.12676,8.53542,9.50307,9.93314,10.1482,10.1482,11.1696,9.23428,9.50307,9.77186,10.2557,9.55683,10.6858
