# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = MedianAgeDivorce_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = MedianAgeDivorce_3.data.R
# init = 2 (Default)
# random
#   seed = 592096651
# output
#   file = MedianAgeDivorce_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bA,sigma,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15,mu.16,mu.17,mu.18,mu.19,mu.20,mu.21,mu.22,mu.23,mu.24,mu.25,mu.26,mu.27,mu.28,mu.29,mu.30,mu.31,mu.32,mu.33,mu.34,mu.35,mu.36,mu.37,mu.38,mu.39,mu.40,mu.41,mu.42,mu.43,mu.44,mu.45,mu.46,mu.47,mu.48,mu.49,mu.50
-45.8466,0.964318,0.842559,3,11,0,48.6221,9.56981,-0.518133,1.66934,9.96049,10.0123,9.70142,10.4786,9.18329,9.75323,8.76878,9.28691,7.6807,9.39054,9.64961,9.13147,11.0486,9.07966,9.75323,9.90867,10.1159,10.2196,9.64961,9.39054,8.92422,8.30246,9.39054,9.44235,9.70142,9.80505,9.75323,9.90867,9.18329,8.71697,9.70142,8.35428,9.75323,9.96049,9.44235,10.4268,9.59779,9.02785,8.4579,9.39054,9.80505,10.0123,10.0123,10.9968,9.13147,9.39054,9.64961,10.1159,9.44235,10.5304
-44.475,0.991082,0.842559,3,11,0,46.3889,9.77797,-0.619651,1.47781,10.2452,10.3071,9.93536,10.8648,9.31571,9.99732,8.81999,9.43964,7.51872,9.56357,9.87339,9.25374,11.5464,9.19178,9.99732,10.1832,10.4311,10.555,9.87339,9.56357,9.00588,8.2623,9.56357,9.62553,9.93536,10.0593,9.99732,10.1832,9.31571,8.75802,9.93536,8.32427,9.99732,10.2452,9.62553,10.8029,9.81143,9.12981,8.4482,9.56357,10.0593,10.3071,10.3071,11.4845,9.25374,9.56357,9.87339,10.4311,9.62553,10.9268
-43.6747,0.885925,0.842559,2,7,0,45.8737,9.59012,-0.90865,1.41028,10.2752,10.3661,9.82092,11.1839,8.91227,9.91178,8.18535,9.094,6.27718,9.27573,9.73005,8.8214,12.1834,8.73054,9.91178,10.1844,10.5478,10.7296,9.73005,9.27573,8.45794,7.36756,9.27573,9.36659,9.82092,10.0026,9.91178,10.1844,8.91227,8.09448,9.82092,7.45843,9.91178,10.2752,9.36659,11.093,9.63919,8.63967,7.64016,9.27573,10.0026,10.3661,10.3661,12.0925,8.8214,9.27573,9.73005,10.5478,9.36659,11.2748
-43.7497,0.935194,0.842559,2,7,0,44.2642,9.73655,-0.962664,1.51974,10.4624,10.5587,9.98107,11.4251,9.01841,10.0773,8.24828,9.21094,6.22668,9.40347,9.8848,8.92214,12.484,8.82587,10.0773,10.3661,10.7512,10.9437,9.8848,9.40347,8.53707,7.38188,9.40347,9.49974,9.98107,10.1736,10.0773,10.3661,9.01841,8.15201,9.98107,7.47814,10.0773,10.4624,9.49974,11.3288,9.78854,8.72961,7.67068,9.40347,10.1736,10.5587,10.5587,12.3877,8.92214,9.40347,9.8848,10.7512,9.49974,11.5213
-43.9161,0.972621,0.842559,2,3,0,44.1969,9.56666,-0.976777,1.50486,10.3032,10.4008,9.81477,11.2799,8.83799,9.91244,8.05657,9.03334,6.00534,9.2287,9.71709,8.74031,12.3544,8.64263,9.91244,10.2055,10.5962,10.7915,9.71709,9.2287,8.3496,7.17747,9.2287,9.32638,9.81477,10.0101,9.91244,10.2055,8.83799,7.95889,9.81477,7.27515,9.91244,10.3032,9.32638,11.1823,9.61941,8.54496,7.4705,9.2287,10.0101,10.4008,10.4008,12.2567,8.74031,9.2287,9.71709,10.5962,9.32638,11.3776
-44.5868,0.935835,0.842559,2,3,0,44.9181,9.38525,-0.898263,1.54764,10.0625,10.1524,9.61341,10.9608,8.71515,9.70324,7.99654,8.8948,6.11019,9.07445,9.52359,8.62532,11.9489,8.5355,9.70324,9.97272,10.332,10.5117,9.52359,9.07445,8.26602,7.1881,9.07445,9.16428,9.61341,9.79306,9.70324,9.97272,8.71515,7.90671,9.61341,7.27793,9.70324,10.0625,9.16428,10.871,9.43376,8.44567,7.45758,9.07445,9.79306,10.1524,10.1524,11.8591,8.62532,9.07445,9.52359,10.332,9.16428,11.0506
-45.2474,0.922433,0.842559,2,3,0,45.8764,9.3307,-0.844124,1.38389,9.96717,10.0516,9.5451,10.8113,8.70098,9.62952,8.02568,8.8698,6.25302,9.03863,9.46069,8.61657,11.7398,8.53215,9.62952,9.88275,10.2204,10.3892,9.46069,9.03863,8.27892,7.26597,9.03863,9.12304,9.5451,9.71393,9.62952,9.88275,8.70098,7.94127,9.5451,7.35038,9.62952,9.96717,9.12304,10.7269,9.37628,8.44774,7.51921,9.03863,9.71393,10.0516,10.0516,11.6554,8.61657,9.03863,9.46069,10.2204,9.12304,10.8957
-45.2474,0.513472,0.842559,2,3,0,50.4047,9.3307,-0.844124,1.38389,9.96717,10.0516,9.5451,10.8113,8.70098,9.62952,8.02568,8.8698,6.25302,9.03863,9.46069,8.61657,11.7398,8.53215,9.62952,9.88275,10.2204,10.3892,9.46069,9.03863,8.27892,7.26597,9.03863,9.12304,9.5451,9.71393,9.62952,9.88275,8.70098,7.94127,9.5451,7.35038,9.62952,9.96717,9.12304,10.7269,9.37628,8.44774,7.51921,9.03863,9.71393,10.0516,10.0516,11.6554,8.61657,9.03863,9.46069,10.2204,9.12304,10.8957
-45.16,1,0.842559,2,3,0,45.6989,9.35719,-0.908676,1.37031,10.0423,10.1332,9.588,10.951,8.67932,9.67886,7.95238,8.86106,6.04416,9.04279,9.49713,8.58845,11.9506,8.49759,9.67886,9.95147,10.3149,10.4967,9.49713,9.04279,8.22498,7.13457,9.04279,9.13366,9.588,9.76973,9.67886,9.95147,8.67932,7.86151,9.588,7.22544,9.67886,10.0423,9.13366,10.8601,9.40626,8.40672,7.40717,9.04279,9.76973,10.1332,10.1332,11.8597,8.58845,9.04279,9.49713,10.3149,9.13366,11.0419
-47.167,0.721608,0.842559,2,7,0,49.1575,9.47472,-0.421927,1.67701,9.79285,9.83504,9.58189,10.2148,9.15996,9.62408,8.82242,9.24434,7.93637,9.32873,9.53969,9.11777,10.6789,9.07557,9.62408,9.75066,9.91943,10.0038,9.53969,9.32873,8.949,8.44268,9.32873,9.37092,9.58189,9.66627,9.62408,9.75066,9.15996,8.78022,9.58189,8.48488,9.62408,9.79285,9.37092,10.1726,9.4975,9.03338,8.56926,9.32873,9.66627,9.83504,9.83504,10.6367,9.11777,9.32873,9.53969,9.91943,9.37092,10.257
-44.9121,0.910211,0.842559,2,3,0,48.2556,9.4726,-0.617138,1.50406,9.93792,9.99964,9.62935,10.5551,9.01221,9.69107,8.5185,9.13564,7.22251,9.25907,9.56764,8.9505,11.2339,8.88879,9.69107,9.87621,10.1231,10.2465,9.56764,9.25907,8.70365,7.96308,9.25907,9.32078,9.62935,9.75278,9.69107,9.87621,9.01221,8.45679,9.62935,8.02479,9.69107,9.93792,9.32078,10.4933,9.50592,8.82707,8.14822,9.25907,9.75278,9.99964,9.99964,11.1722,8.9505,9.25907,9.56764,10.1231,9.32078,10.6168
-44.772,0.994485,0.842559,2,7,0,45.2902,9.90902,-1.03977,1.41575,10.693,10.797,10.1731,11.7328,9.13335,10.2771,8.30154,9.34131,6.11804,9.54926,10.0691,9.02938,12.8765,8.9254,10.2771,10.589,11.0049,11.2129,10.0691,9.54926,8.61347,7.36575,9.54926,9.65324,10.1731,10.3811,10.2771,10.589,9.13335,8.19757,10.1731,7.46973,10.2771,10.693,9.65324,11.6288,9.96517,8.82143,7.67768,9.54926,10.3811,10.797,10.797,12.7725,9.02938,9.54926,10.0691,11.0049,9.65324,11.8367
-44.3984,0.887936,0.842559,2,3,0,47.1744,9.49991,-0.672511,1.48849,10.007,10.0742,9.67073,10.6795,8.99822,9.73798,8.46021,9.13272,7.04794,9.26722,9.60348,8.93097,11.4193,8.86372,9.73798,9.93974,10.2087,10.3432,9.60348,9.26722,8.66196,7.85495,9.26722,9.33448,9.67073,9.80523,9.73798,9.93974,8.99822,8.39296,9.67073,7.9222,9.73798,10.007,9.33448,10.6122,9.53623,8.79647,8.0567,9.26722,9.80523,10.0742,10.0742,11.352,8.93097,9.26722,9.60348,10.2087,9.33448,10.7468
-44.8348,0.975292,0.842559,2,3,0,45.0657,9.58427,-0.581946,1.48306,10.0231,10.0813,9.73208,10.605,9.15014,9.79028,8.68458,9.26653,7.4625,9.38292,9.67389,9.09194,11.2451,9.03375,9.79028,9.96486,10.1976,10.314,9.67389,9.38292,8.85916,8.16083,9.38292,9.44111,9.73208,9.84847,9.79028,9.96486,9.15014,8.62639,9.73208,8.21902,9.79028,10.0231,9.44111,10.5468,9.61569,8.97555,8.33541,9.38292,9.84847,10.0813,10.0813,11.1869,9.09194,9.38292,9.67389,10.1976,9.44111,10.6632
-45.5062,0.857625,0.842559,2,7,0,47.2657,10.0153,-0.841929,1.32014,10.6501,10.7343,10.2291,11.492,9.38722,10.3133,8.71368,9.5556,6.94562,9.72399,10.145,9.30303,12.4182,9.21883,10.3133,10.5659,10.9027,11.0711,10.145,9.72399,8.96625,7.95594,9.72399,9.80818,10.2291,10.3975,10.3133,10.5659,9.38722,8.62948,10.2291,8.04013,10.3133,10.6501,9.80818,11.4078,10.0608,9.13464,8.20852,9.72399,10.3975,10.7343,10.7343,12.334,9.30303,9.72399,10.145,10.9027,9.80818,11.5762
-46.8661,0.81091,0.842559,2,3,0,48.3436,9.62171,-1.21512,1.77432,10.5379,10.6594,9.93035,11.753,8.71523,10.0519,7.74314,8.95826,5.19139,9.20128,9.80884,8.59372,13.0897,8.47221,10.0519,10.4164,10.9024,11.1455,9.80884,9.20128,8.10767,6.64953,9.20128,9.32279,9.93035,10.1734,10.0519,10.4164,8.71523,7.62163,9.93035,6.77104,10.0519,10.5379,9.32279,11.6315,9.68733,8.3507,7.01407,9.20128,10.1734,10.6594,10.6594,12.9682,8.59372,9.20128,9.80884,10.9024,9.32279,11.8745
-46.1964,1,0.842559,2,3,0,47.1345,9.75013,-1.19565,1.70226,10.6517,10.7712,10.0538,11.8473,8.85818,10.1734,7.90165,9.09731,5.39078,9.33644,9.93426,8.73861,13.1625,8.61904,10.1734,10.5321,11.0104,11.2495,9.93426,9.33644,8.26035,6.82556,9.33644,9.456,10.0538,10.293,10.1734,10.5321,8.85818,7.78209,10.0538,6.94513,10.1734,10.6517,9.456,11.7277,9.8147,8.49948,7.18426,9.33644,10.293,10.7712,10.7712,13.043,8.73861,9.33644,9.93426,11.0104,9.456,11.9669
-45.573,0.867142,0.842559,3,11,0,48.9291,9.59522,-0.530669,1.41857,9.99534,10.0484,9.73001,10.526,9.19934,9.78307,8.7748,9.30547,7.6604,9.4116,9.67694,9.14627,11.1097,9.0932,9.78307,9.94227,10.1545,10.2607,9.67694,9.4116,8.934,8.2972,9.4116,9.46467,9.73001,9.83614,9.78307,9.94227,9.19934,8.72173,9.73001,8.35027,9.78307,9.99534,9.46467,10.4729,9.62387,9.04014,8.4564,9.4116,9.83614,10.0484,10.0484,11.0567,9.14627,9.4116,9.67694,10.1545,9.46467,10.5791
-44.7414,0.997043,0.842559,2,7,0,46.5781,9.37813,-0.851911,1.59737,10.0205,10.1057,9.59452,10.8724,8.74261,9.67971,8.06108,8.91299,6.27206,9.08337,9.50933,8.65741,11.8095,8.57222,9.67971,9.93528,10.276,10.4464,9.50933,9.08337,8.31665,7.29436,9.08337,9.16856,9.59452,9.7649,9.67971,9.93528,8.74261,7.97589,9.59452,7.37955,9.67971,10.0205,9.16856,10.7872,9.42413,8.48703,7.54993,9.08337,9.7649,10.1057,10.1057,11.7243,8.65741,9.08337,9.50933,10.276,9.16856,10.9576
-45.2205,0.674898,0.842559,2,3,0,48.7166,9.62293,-0.935795,1.23394,10.3285,10.4221,9.86062,11.2643,8.92483,9.9542,8.17619,9.11198,6.21102,9.29914,9.76704,8.83125,12.2937,8.73767,9.9542,10.2349,10.6093,10.7964,9.76704,9.29914,8.45693,7.33397,9.29914,9.39272,9.86062,10.0478,9.9542,10.2349,8.92483,8.08261,9.86062,7.42755,9.9542,10.3285,9.39272,11.1707,9.67346,8.64409,7.61471,9.29914,10.0478,10.4221,10.4221,12.2001,8.83125,9.29914,9.76704,10.6093,9.39272,11.3579
-44.2958,1,0.842559,2,3,0,45.7834,9.83825,-0.66801,1.51664,10.3419,10.4087,10.0079,11.0099,9.33991,10.0747,8.8055,9.47351,7.40268,9.60711,9.94112,9.27311,11.7447,9.20631,10.0747,10.2751,10.5423,10.6759,9.94112,9.60711,9.00591,8.20429,9.60711,9.67392,10.0079,10.1415,10.0747,10.2751,9.33991,8.7387,10.0079,8.2711,10.0747,10.3419,9.67392,10.9431,9.87432,9.13951,8.4047,9.60711,10.1415,10.4087,10.4087,11.6779,9.27311,9.60711,9.94112,10.5423,9.67392,11.0767
-44.284,0.973101,0.842559,2,3,0,44.8153,9.43793,-0.93525,1.47464,10.1431,10.2366,9.67548,11.0784,8.74023,9.76901,7.99204,8.92728,6.02801,9.11433,9.58196,8.64671,12.1071,8.55318,9.76901,10.0496,10.4237,10.6107,9.58196,9.11433,8.27261,7.15031,9.11433,9.20786,9.67548,9.86253,9.76901,10.0496,8.74023,7.89851,9.67548,7.24384,9.76901,10.1431,9.20786,10.9848,9.48843,8.45966,7.43089,9.11433,9.86253,10.2366,10.2366,12.0136,8.64671,9.11433,9.58196,10.4237,9.20786,11.1719
-45.995,0.750146,0.842559,2,3,0,46.5852,10.1442,-0.854134,1.64568,10.7882,10.8736,10.3611,11.6423,9.50697,10.4465,8.82366,9.6778,7.02998,9.84862,10.2757,9.42156,12.5819,9.33614,10.4465,10.7028,11.0444,11.2152,10.2757,9.84862,9.0799,8.05494,9.84862,9.93404,10.3611,10.5319,10.4465,10.7028,9.50697,8.73825,10.3611,8.14036,10.4465,10.7882,9.93404,11.5569,10.1903,9.25073,8.31118,9.84862,10.5319,10.8736,10.8736,12.4964,9.42156,9.84862,10.2757,11.0444,9.93404,11.7277
-45.1032,0.876446,0.842559,2,3,0,48.8518,9.75225,-1.06586,1.6908,10.5559,10.6625,10.023,11.6218,8.95711,10.1296,8.10442,9.17029,5.86611,9.38346,9.91639,8.85053,12.7942,8.74394,10.1296,10.4493,10.8757,11.0888,9.91639,9.38346,8.42418,7.14515,9.38346,9.49005,10.023,10.2362,10.1296,10.4493,8.95711,7.99784,10.023,7.25173,10.1296,10.5559,9.49005,11.5152,9.80981,8.63736,7.46491,9.38346,10.2362,10.6625,10.6625,12.6876,8.85053,9.38346,9.91639,10.8757,9.49005,11.7284
-44.7522,0.93859,0.842559,2,3,0,45.8451,9.5087,-0.630478,1.43668,9.98408,10.0471,9.66884,10.6146,9.03836,9.73189,8.53398,9.16446,7.20998,9.29055,9.60579,8.97531,11.3081,8.91227,9.73189,9.92103,10.1732,10.2993,9.60579,9.29055,8.72312,7.96655,9.29055,9.3536,9.66884,9.79493,9.73189,9.92103,9.03836,8.47093,9.66884,8.0296,9.73189,9.98408,9.3536,10.5515,9.54274,8.84922,8.15569,9.29055,9.79493,10.0471,10.0471,11.245,8.97531,9.29055,9.60579,10.1732,9.3536,10.6776
-43.9516,1,0.842559,2,3,0,44.9695,9.79698,-0.752869,1.57487,10.3646,10.4399,9.98821,11.1175,9.23534,10.0635,8.63305,9.38592,7.05202,9.53649,9.91293,9.16006,11.9457,9.08477,10.0635,10.2894,10.5905,10.7411,9.91293,9.53649,8.85891,7.95547,9.53649,9.61178,9.98821,10.1388,10.0635,10.2894,9.23534,8.55776,9.98821,8.03075,10.0635,10.3646,9.61178,11.0422,9.83764,9.00948,8.18133,9.53649,10.1388,10.4399,10.4399,11.8704,9.16006,9.53649,9.91293,10.5905,9.61178,11.1928
-44.2869,0.896719,0.842559,3,15,0,45.331,9.43012,-0.798663,1.53172,10.0323,10.1122,9.63298,10.831,8.83432,9.71285,8.19539,8.99405,6.5182,9.15378,9.55311,8.75445,11.7095,8.67458,9.71285,9.95244,10.2719,10.4316,9.55311,9.15378,8.43499,7.47659,9.15378,9.23365,9.63298,9.79271,9.71285,9.95244,8.83432,8.11552,9.63298,7.55646,9.71285,10.0323,9.23365,10.7511,9.47325,8.59472,7.71619,9.15378,9.79271,10.1122,10.1122,11.6296,8.75445,9.15378,9.55311,10.2719,9.23365,10.9108
-43.8654,0.834327,0.842559,2,3,0,46.3051,9.80091,-0.976298,1.47046,10.537,10.6347,10.0489,11.5133,9.07259,10.1465,8.29156,9.26785,6.24133,9.46311,9.95126,8.97496,12.5873,8.87733,10.1465,10.4394,10.8299,11.0252,9.95126,9.46311,8.58444,7.41289,9.46311,9.56074,10.0489,10.2442,10.1465,10.4394,9.07259,8.19393,10.0489,7.51052,10.1465,10.537,9.56074,11.4157,9.85363,8.7797,7.70578,9.46311,10.2442,10.6347,10.6347,12.4896,8.97496,9.46311,9.95126,10.8299,9.56074,11.611
-45.0079,0.831645,0.842559,2,3,0,45.7569,9.61848,-1.11581,1.60813,10.4598,10.5714,9.9019,11.5756,8.78608,10.0135,7.89343,9.00925,5.55023,9.23241,9.79032,8.6745,12.803,8.56292,10.0135,10.3482,10.7945,11.0177,9.79032,9.23241,8.22818,6.8892,9.23241,9.34399,9.9019,10.1251,10.0135,10.3482,8.78608,7.78185,9.9019,7.00078,10.0135,10.4598,9.34399,11.464,9.67873,8.45134,7.22395,9.23241,10.1251,10.5714,10.5714,12.6914,8.6745,9.23241,9.79032,10.7945,9.34399,11.6872
-44.511,0.976957,0.842559,2,3,0,45.6874,9.64538,-0.924606,1.69363,10.3425,10.435,9.88023,11.2671,8.95562,9.97269,8.21593,9.14054,6.27426,9.32546,9.78777,8.86316,12.2842,8.7707,9.97269,10.2501,10.6199,10.8048,9.78777,9.32546,8.49332,7.38379,9.32546,9.41792,9.88023,10.0651,9.97269,10.2501,8.95562,8.12347,9.88023,7.47625,9.97269,10.3425,9.41792,11.1747,9.6953,8.67824,7.66117,9.32546,10.0651,10.435,10.435,12.1917,8.86316,9.32546,9.78777,10.6199,9.41792,11.3596
-44.7148,0.939181,0.842559,3,15,0,45.8182,9.69266,-0.807434,1.25686,10.3015,10.3822,9.89775,11.1089,9.09031,9.97849,8.44437,9.2518,6.74876,9.41329,9.817,9.00957,11.9971,8.92883,9.97849,10.2207,10.5437,10.7052,9.817,9.41329,8.6866,7.71768,9.41329,9.49403,9.89775,10.0592,9.97849,10.2207,9.09031,8.36362,9.89775,7.79842,9.97849,10.3015,9.49403,11.0282,9.73626,8.84808,7.95991,9.41329,10.0592,10.3822,10.3822,11.9163,9.00957,9.41329,9.817,10.5437,9.49403,11.1896
-43.769,0.987574,0.842559,2,7,0,45.0711,9.59322,-0.958886,1.43785,10.3162,10.4121,9.83678,11.2751,8.87789,9.93267,8.11078,9.06967,6.09712,9.26145,9.74089,8.782,12.3299,8.68612,9.93267,10.2203,10.6039,10.7957,9.74089,9.26145,8.39845,7.24779,9.26145,9.35734,9.83678,10.0286,9.93267,10.2203,8.87789,8.0149,9.83678,7.34368,9.93267,10.3162,9.35734,11.1792,9.645,8.59023,7.53545,9.26145,10.0286,10.4121,10.4121,12.234,8.782,9.26145,9.74089,10.6039,9.35734,11.371
-44.5635,0.878291,0.842559,2,3,0,45.1235,9.42044,-0.978709,1.51695,10.1584,10.2563,9.66903,11.1371,8.69032,9.7669,7.90735,8.88606,5.85206,9.0818,9.57116,8.59245,12.2137,8.49458,9.7669,10.0605,10.452,10.6477,9.57116,9.0818,8.20096,7.02651,9.0818,9.17967,9.66903,9.86477,9.7669,10.0605,8.69032,7.80948,9.66903,7.12438,9.7669,10.1584,9.17967,11.0392,9.47329,8.39671,7.32012,9.0818,9.86477,10.2563,10.2563,12.1158,8.59245,9.0818,9.57116,10.452,9.17967,11.235
-44.9634,0.971213,0.842559,2,7,0,45.7968,9.86425,-1.0973,1.56295,10.6916,10.8013,10.143,11.7889,9.04567,10.2527,8.16783,9.26513,5.8635,9.48459,10.0332,8.93594,12.9959,8.82621,10.2527,10.5819,11.0208,11.2403,10.0332,9.48459,8.49702,7.18026,9.48459,9.59432,10.143,10.3624,10.2527,10.5819,9.04567,8.0581,10.143,7.28999,10.2527,10.6916,9.59432,11.6792,9.92351,8.71648,7.50945,9.48459,10.3624,10.8013,10.8013,12.8862,8.93594,9.48459,10.0332,11.0208,9.59432,11.8986
-44.3818,1,0.842559,2,3,0,44.941,9.52012,-0.674266,1.4344,10.0285,10.0959,9.69138,10.7028,9.01712,9.75881,8.47771,9.15197,7.06175,9.28683,9.62396,8.94969,11.4445,8.88227,9.75881,9.96109,10.2308,10.3657,9.62396,9.28683,8.67999,7.87087,9.28683,9.35425,9.69138,9.82624,9.75881,9.96109,9.01712,8.41028,9.69138,7.93829,9.75881,10.0285,9.35425,10.6354,9.55653,8.81484,8.07315,9.28683,9.82624,10.0959,10.0959,11.3771,8.94969,9.28683,9.62396,10.2308,9.35425,10.7702
-44.1391,0.996378,0.842559,4,23,0,44.8657,9.73697,-0.655188,1.48147,10.231,10.2965,9.90338,10.8862,9.2482,9.9689,8.72404,9.37923,7.34815,9.51027,9.83787,9.18268,11.6069,9.11716,9.9689,10.1655,10.4275,10.5586,9.83787,9.51027,8.9206,8.13438,9.51027,9.57579,9.90338,10.0344,9.9689,10.1655,9.2482,8.65853,9.90338,8.19989,9.9689,10.231,9.57579,10.8206,9.77235,9.05164,8.33093,9.51027,10.0344,10.2965,10.2965,11.5414,9.18268,9.51027,9.83787,10.4275,9.57579,10.9517
-43.9651,0.806148,0.842559,1,3,0,46.3841,9.65793,-1.01856,1.49493,10.4259,10.5278,9.91664,11.4445,8.89808,10.0185,8.08324,9.1018,5.94426,9.30551,9.81479,8.79623,12.5649,8.69437,10.0185,10.3241,10.7315,10.9352,9.81479,9.30551,8.3888,7.16653,9.30551,9.40736,9.91664,10.1204,10.0185,10.3241,8.89808,7.98138,9.91664,7.26839,10.0185,10.4259,9.40736,11.3426,9.71293,8.59252,7.4721,9.30551,10.1204,10.5278,10.5278,12.463,8.79623,9.30551,9.81479,10.7315,9.40736,11.5463
-43.9829,0.967364,0.842559,2,3,0,44.5169,9.7105,-1.01789,1.51369,10.478,10.5798,9.96905,11.4959,8.95115,10.0708,8.13684,9.15473,5.99926,9.35831,9.86726,8.84936,12.6156,8.74757,10.0708,10.3762,10.7834,10.9869,9.86726,9.35831,8.4422,7.22073,9.35831,9.4601,9.96905,10.1726,10.0708,10.3762,8.95115,8.03505,9.96905,7.32252,10.0708,10.478,9.4601,11.3941,9.76547,8.64578,7.5261,9.35831,10.1726,10.5798,10.5798,12.5138,8.84936,9.35831,9.86726,10.7834,9.4601,11.5977
-43.9987,0.976654,0.842559,4,23,0,44.5924,9.52091,-0.793741,1.38711,10.1194,10.1988,9.72252,10.9131,8.92878,9.8019,8.29379,9.08753,6.62693,9.24628,9.64315,8.84941,11.7862,8.77003,9.8019,10.04,10.3575,10.5163,9.64315,9.24628,8.53191,7.57942,9.24628,9.32565,9.72252,9.88127,9.8019,10.04,8.92878,8.21441,9.72252,7.65879,9.8019,10.1194,9.32565,10.8338,9.56377,8.69066,7.81754,9.24628,9.88127,10.1988,10.1988,11.7069,8.84941,9.24628,9.64315,10.3575,9.32565,10.9925
-43.6511,0.938778,0.842559,2,3,0,44.5488,9.56417,-0.833246,1.42729,10.1924,10.2758,9.77582,11.0257,8.94257,9.85914,8.27597,9.10922,6.52616,9.27587,9.69249,8.85925,11.9423,8.77592,9.85914,10.1091,10.4424,10.6091,9.69249,9.27587,8.52595,7.52605,9.27587,9.35919,9.77582,9.94247,9.85914,10.1091,8.94257,8.19265,9.77582,7.60938,9.85914,10.1924,9.35919,10.9424,9.60917,8.6926,7.77603,9.27587,9.94247,10.2758,10.2758,11.8589,8.85925,9.27587,9.69249,10.4424,9.35919,11.109
-45.5142,0.754255,0.842559,2,3,0,45.9389,9.60376,-0.670903,1.26334,10.1096,10.1767,9.77417,10.7805,9.10327,9.84126,8.56654,9.23745,7.15765,9.37163,9.70708,9.03618,11.5185,8.96909,9.84126,10.0425,10.3109,10.4451,9.70708,9.37163,8.76782,7.96273,9.37163,9.43872,9.77417,9.90835,9.84126,10.0425,9.10327,8.49945,9.77417,8.02982,9.84126,10.1096,9.43872,10.7134,9.63999,8.902,8.164,9.37163,9.90835,10.1767,10.1767,11.4514,9.03618,9.37163,9.70708,10.3109,9.43872,10.8476
-45.9193,0.88325,0.842559,1,1,0,46.41,9.6194,-0.666508,1.23823,10.1219,10.1886,9.78869,10.7885,9.12219,9.85535,8.58898,9.25549,7.18931,9.38879,9.72204,9.05554,11.5216,8.98889,9.85535,10.0553,10.3219,10.4552,9.72204,9.38879,8.78893,7.98912,9.38879,9.45544,9.78869,9.922,9.85535,10.0553,9.12219,8.52233,9.78869,8.05577,9.85535,10.1219,9.45544,10.7218,9.65539,8.92223,8.18908,9.38879,9.922,10.1886,10.1886,11.455,9.05554,9.38879,9.72204,10.3219,9.45544,10.8551
-43.6642,0.900321,0.842559,2,3,0,47.0222,9.70667,-0.95933,1.43934,10.43,10.5259,9.95034,11.3893,8.99101,10.0463,8.22355,9.18288,6.20896,9.37475,9.85441,8.89508,12.4446,8.79915,10.0463,10.3341,10.7178,10.9097,9.85441,9.37475,8.51135,7.36015,9.37475,9.47068,9.95034,10.1422,10.0463,10.3341,8.99101,8.12762,9.95034,7.45609,10.0463,10.43,9.47068,11.2934,9.75848,8.70321,7.64795,9.37475,10.1422,10.5259,10.5259,12.3487,8.89508,9.37475,9.85441,10.7178,9.47068,11.4853
-43.4964,0.95977,0.842559,2,3,0,44.0828,9.70228,-0.790842,1.46507,10.2986,10.3777,9.90316,11.0894,9.11232,9.98224,8.47964,9.27048,6.81888,9.42865,9.82407,9.03323,11.9593,8.95415,9.98224,10.2195,10.5358,10.694,9.82407,9.42865,8.7169,7.76789,9.42865,9.50774,9.90316,10.0613,9.98224,10.2195,9.11232,8.40056,9.90316,7.84697,9.98224,10.2986,9.50774,11.0103,9.74499,8.87506,8.00514,9.42865,10.0613,10.3777,10.3777,11.8803,9.03323,9.42865,9.82407,10.5358,9.50774,11.1685
-44.5222,0.89185,0.842559,2,3,0,44.7164,9.65274,-0.850429,1.26855,10.294,10.379,9.86875,11.1444,9.01832,9.95379,8.33798,9.1884,6.55208,9.35849,9.7837,8.93328,12.0799,8.84823,9.95379,10.2089,10.5491,10.7192,9.7837,9.35849,8.5931,7.57259,9.35849,9.44353,9.86875,10.0388,9.95379,10.2089,9.01832,8.25293,9.86875,7.65763,9.95379,10.294,9.44353,11.0593,9.69866,8.76319,7.82772,9.35849,10.0388,10.379,10.379,11.9948,8.93328,9.35849,9.7837,10.5491,9.44353,11.2294
